new_tid;tid;lat_lon;time;day;poi;type;root_type;rating;weather;label
237;19222;40.7418615140909 -73.9894336295337;855;Tuesday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Clouds;689
237;19222;40.7311558720685 -73.9887276472533;1155;Tuesday;The Smith;American Restaurant;Food;9.0;Clouds;689
237;19222;40.6450893559763 -73.7845230102539;690;Thursday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clouds;689
237;19222;40.7636249932740 -73.9975762367249;1245;Thursday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clear;689
237;19222;40.7311558720685 -73.9887276472533;1155;Friday;The Smith;American Restaurant;Food;9.0;Rain;689
237;19222;40.7500672607123 -74.0027015418639;1350;Friday;Marquee;Nightclub;Nightlife Spot;8.2;Clouds;689
237;19222;40.7622448671116 -73.9792871763928;150;Saturday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
237;19222;40.6450893559763 -73.7845230102539;690;Saturday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clouds;689
237;19222;40.7308585034414 -73.9907075833651;870;Saturday;Ippudo;Ramen Restaurant;Food;9.4;Clouds;689
237;19222;40.7374341503581 -73.9912814740710;1170;Saturday;Lillie's Union Square;Pub;Nightlife Spot;8.5;Clouds;689
237;19222;40.7636249932740 -73.9975762367249;1245;Saturday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clear;689
237;19222;40.7500672607123 -74.0027015418639;1350;Saturday;Marquee;Nightclub;Nightlife Spot;8.2;Clear;689
237;19222;40.7316979983635 -73.9892269374164;15;Sunday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clear;689
237;19222;40.7622448671116 -73.9792871763928;570;Sunday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
237;19222;40.6450893559763 -73.7845230102539;690;Sunday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clear;689
237;19222;40.7308585034414 -73.9907075833651;870;Sunday;Ippudo;Ramen Restaurant;Food;9.4;Clear;689
237;19222;40.7636249932740 -73.9975762367249;1245;Sunday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clouds;689
237;19222;40.7500672607123 -74.0027015418639;1350;Sunday;Marquee;Nightclub;Nightlife Spot;8.2;Clouds;689
238;19225;40.6450893559763 -73.7845230102539;690;Thursday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clear;689
238;19225;40.7418615140909 -73.9894336295337;855;Friday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Clear;689
238;19225;40.7636249932740 -73.9975762367249;1245;Friday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clear;689
238;19225;40.7500672607123 -74.0027015418639;1350;Friday;Marquee;Nightclub;Nightlife Spot;8.2;Clear;689
238;19225;40.7316979983635 -73.9892269374164;15;Saturday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clear;689
238;19225;40.7622448671116 -73.9792871763928;150;Saturday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
238;19225;40.6450893559763 -73.7845230102539;690;Saturday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clear;689
238;19225;40.7374341503581 -73.9912814740710;1170;Saturday;Lillie's Union Square;Pub;Nightlife Spot;8.5;Clear;689
238;19225;40.7636249932740 -73.9975762367249;1245;Saturday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clear;689
238;19225;40.7316979983635 -73.9892269374164;15;Sunday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clear;689
239;19227;40.7622448671116 -73.9792871763928;570;Monday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
239;19227;40.7418615140909 -73.9894336295337;855;Thursday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Clear;689
239;19227;40.7311558720685 -73.9887276472533;1155;Thursday;The Smith;American Restaurant;Food;9.0;Clear;689
239;19227;40.7316979983635 -73.9892269374164;15;Friday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clear;689
239;19227;40.7622448671116 -73.9792871763928;150;Friday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
239;19227;40.7622448671116 -73.9792871763928;570;Friday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
239;19227;40.7418615140909 -73.9894336295337;855;Friday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Clouds;689
239;19227;40.7311558720685 -73.9887276472533;1155;Friday;The Smith;American Restaurant;Food;9.0;Clear;689
239;19227;40.7636249932740 -73.9975762367249;1245;Friday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clear;689
239;19227;40.7500672607123 -74.0027015418639;1350;Friday;Marquee;Nightclub;Nightlife Spot;8.2;Clear;689
239;19227;40.7622448671116 -73.9792871763928;150;Saturday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
239;19227;40.7622448671116 -73.9792871763928;570;Saturday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
240;19229;40.7622448671116 -73.9792871763928;570;Monday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
240;19229;40.6450893559763 -73.7845230102539;690;Monday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clear;689
240;19229;40.7622448671116 -73.9792871763928;150;Tuesday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
240;19229;40.7622448671116 -73.9792871763928;570;Tuesday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
240;19229;40.6450893559763 -73.7845230102539;693;Tuesday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clouds;689
240;19229;40.7418615140909 -73.9894336295337;855;Tuesday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Rain;689
240;19229;40.7622448671116 -73.9792871763928;570;Wednesday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
240;19229;40.6450893559763 -73.7845230102539;690;Wednesday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clouds;689
240;19229;40.7418615140909 -73.9894336295337;855;Wednesday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Clouds;689
240;19229;40.7311558720685 -73.9887276472533;1155;Wednesday;The Smith;American Restaurant;Food;9.0;Clouds;689
240;19229;40.7622448671116 -73.9792871763928;150;Thursday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
240;19229;40.7622448671116 -73.9792871763928;570;Thursday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
240;19229;40.7418615140909 -73.9894336295337;855;Thursday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Clouds;689
240;19229;40.7311558720685 -73.9887276472533;1155;Thursday;The Smith;American Restaurant;Food;9.0;Clouds;689
240;19229;40.7316979983635 -73.9892269374164;15;Friday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clouds;689
240;19229;40.7622448671116 -73.9792871763928;150;Friday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
240;19229;40.7622448671116 -73.9792871763928;570;Friday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
240;19229;40.6450893559763 -73.7845230102539;799;Friday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clouds;689
240;19229;40.6450893559763 -73.7845230102539;879;Friday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clouds;689
240;19229;40.7636249932740 -73.9975762367249;1245;Friday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clouds;689
240;19229;40.7500672607123 -74.0027015418639;1350;Friday;Marquee;Nightclub;Nightlife Spot;8.2;Clouds;689
240;19229;40.7622448671116 -73.9792871763928;150;Saturday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
240;19229;40.6450893559763 -73.7845230102539;690;Saturday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clouds;689
240;19229;40.7308585034414 -73.9907075833651;870;Saturday;Ippudo;Ramen Restaurant;Food;9.4;Clouds;689
240;19229;40.7636249932740 -73.9975762367249;1245;Saturday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clear;689
240;19229;40.7622448671116 -73.9792871763928;150;Sunday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
240;19229;40.7308585034414 -73.9907075833651;870;Sunday;Ippudo;Ramen Restaurant;Food;9.4;Clouds;689
240;19229;40.7636249932740 -73.9975762367249;1245;Sunday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clouds;689
240;19229;40.7500672607123 -74.0027015418639;1350;Sunday;Marquee;Nightclub;Nightlife Spot;8.2;Clouds;689
241;19230;40.7622448671116 -73.9792871763928;150;Monday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
241;19230;40.7622448671116 -73.9792871763928;570;Monday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
241;19230;40.7622448671116 -73.9792871763928;570;Tuesday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Rain;689
241;19230;40.7418615140909 -73.9894336295337;855;Tuesday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Clouds;689
241;19230;40.7622448671116 -73.9792871763928;150;Wednesday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
241;19230;40.7622448671116 -73.9792871763928;570;Wednesday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
241;19230;40.6450893559763 -73.7845230102539;690;Wednesday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clouds;689
241;19230;40.7418615140909 -73.9894336295337;855;Wednesday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Clouds;689
241;19230;40.7311558720685 -73.9887276472533;1155;Wednesday;The Smith;American Restaurant;Food;9.0;Clouds;689
241;19230;40.7316979983635 -73.9892269374164;15;Thursday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clouds;689
241;19230;40.7622448671116 -73.9792871763928;150;Thursday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
241;19230;40.7311558720685 -73.9887276472533;1155;Thursday;The Smith;American Restaurant;Food;9.0;Clouds;689
241;19230;40.7622448671116 -73.9792871763928;150;Friday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
242;19231;40.6450893559763 -73.7845230102539;690;Monday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clouds;689
242;19231;40.7311558720685 -73.9887276472533;1155;Monday;The Smith;American Restaurant;Food;9.0;Clear;689
242;19231;40.6450893559763 -73.7845230102539;690;Tuesday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clear;689
242;19231;40.7311558720685 -73.9887276472533;1155;Tuesday;The Smith;American Restaurant;Food;9.0;Clear;689
242;19231;40.7622448671116 -73.9792871763928;150;Wednesday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
242;19231;40.6450893559763 -73.7845230102539;690;Wednesday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clouds;689
242;19231;40.7311558720685 -73.9887276472533;1155;Friday;The Smith;American Restaurant;Food;9.0;Clear;689
242;19231;40.7636249932740 -73.9975762367249;1245;Friday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clear;689
242;19231;40.7374341503581 -73.9912814740710;1170;Saturday;Lillie's Union Square;Pub;Nightlife Spot;8.5;Clouds;689
242;19231;40.7636249932740 -73.9975762367249;1245;Saturday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clouds;689
242;19231;40.7622448671116 -73.9792871763928;150;Sunday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
242;19231;40.7622448671116 -73.9792871763928;570;Sunday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Fog;689
242;19231;40.7308585034414 -73.9907075833651;870;Sunday;Ippudo;Ramen Restaurant;Food;9.4;Clear;689
242;19231;40.7374341503581 -73.9912814740710;1170;Sunday;Lillie's Union Square;Pub;Nightlife Spot;8.5;Clear;689
243;19232;40.7622448671116 -73.9792871763928;150;Monday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
243;19232;40.7418615140909 -73.9894336295337;855;Monday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Clear;689
243;19232;40.7311558720685 -73.9887276472533;1155;Monday;The Smith;American Restaurant;Food;9.0;Clouds;689
243;19232;40.7622448671116 -73.9792871763928;150;Tuesday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
243;19232;40.6450893559763 -73.7845230102539;690;Wednesday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clouds;689
243;19232;40.7311558720685 -73.9887276472533;1155;Thursday;The Smith;American Restaurant;Food;9.0;Clear;689
243;19232;40.7636249932740 -73.9975762367249;1245;Thursday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clear;689
243;19232;40.7316979983635 -73.9892269374164;15;Friday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clear;689
243;19232;40.7622448671116 -73.9792871763928;150;Friday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
243;19232;40.6450893559763 -73.7845230102539;690;Friday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clear;689
243;19232;40.7636249932740 -73.9975762367249;1245;Friday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clear;689
243;19232;40.7500672607123 -74.0027015418639;1350;Friday;Marquee;Nightclub;Nightlife Spot;8.2;Clear;689
243;19232;40.7316979983635 -73.9892269374164;15;Saturday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clear;689
243;19232;40.7622448671116 -73.9792871763928;150;Saturday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
243;19232;40.7374341503581 -73.9912814740710;1170;Saturday;Lillie's Union Square;Pub;Nightlife Spot;8.5;Clear;689
243;19232;40.7636249932740 -73.9975762367249;1245;Saturday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clear;689
243;19232;40.7500672607123 -74.0027015418639;1350;Saturday;Marquee;Nightclub;Nightlife Spot;8.2;Clear;689
243;19232;40.7316979983635 -73.9892269374164;15;Sunday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clear;689
243;19232;40.7622448671116 -73.9792871763928;570;Sunday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
244;19233;40.7622448671116 -73.9792871763928;570;Monday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
244;19233;40.7418615140909 -73.9894336295337;855;Monday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Clouds;689
244;19233;40.7622448671116 -73.9792871763928;150;Tuesday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
244;19233;40.6450893559763 -73.7845230102539;690;Tuesday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clear;689
244;19233;40.7311558720685 -73.9887276472533;1155;Tuesday;The Smith;American Restaurant;Food;9.0;Clear;689
244;19233;40.7622448671116 -73.9792871763928;570;Wednesday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
244;19233;40.7316979983635 -73.9892269374164;15;Thursday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clear;689
244;19233;40.7622448671116 -73.9792871763928;150;Thursday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
244;19233;40.6450893559763 -73.7845230102539;690;Thursday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clear;689
244;19233;40.7311558720685 -73.9887276472533;1155;Thursday;The Smith;American Restaurant;Food;9.0;Clear;689
244;19233;40.7500672607123 -74.0027015418639;1350;Thursday;Marquee;Nightclub;Nightlife Spot;8.2;Clear;689
244;19233;40.7316979983635 -73.9892269374164;15;Friday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clear;689
244;19233;40.7622448671116 -73.9792871763928;150;Friday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
244;19233;40.7622448671116 -73.9792871763928;570;Friday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
244;19233;40.7418615140909 -73.9894336295337;855;Friday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Clear;689
244;19233;40.7622448671116 -73.9792871763928;150;Saturday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
244;19233;40.6450893559763 -73.7845230102539;690;Saturday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clouds;689
244;19233;40.7308585034414 -73.9907075833651;870;Saturday;Ippudo;Ramen Restaurant;Food;9.4;Clouds;689
244;19233;40.7374341503581 -73.9912814740710;1170;Saturday;Lillie's Union Square;Pub;Nightlife Spot;8.5;Clear;689
244;19233;40.7500672607123 -74.0027015418639;1350;Saturday;Marquee;Nightclub;Nightlife Spot;8.2;Clear;689
244;19233;40.7622448671116 -73.9792871763928;150;Sunday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
244;19233;40.7622448671116 -73.9792871763928;570;Sunday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
244;19233;40.6450893559763 -73.7845230102539;690;Sunday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clear;689
244;19233;40.7374341503581 -73.9912814740710;1170;Sunday;Lillie's Union Square;Pub;Nightlife Spot;8.5;Clouds;689
244;19233;40.7636249932740 -73.9975762367249;1245;Sunday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clouds;689
244;19233;40.7500672607123 -74.0027015418639;1350;Sunday;Marquee;Nightclub;Nightlife Spot;8.2;Clouds;689
245;19234;40.7622448671116 -73.9792871763928;570;Monday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
245;19234;40.7418615140909 -73.9894336295337;855;Monday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Clear;689
245;19234;40.7311558720685 -73.9887276472533;1155;Monday;The Smith;American Restaurant;Food;9.0;Clear;689
245;19234;40.6450893559763 -73.7845230102539;690;Tuesday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clouds;689
245;19234;40.7418615140909 -73.9894336295337;855;Tuesday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Snow;689
245;19234;40.7311558720685 -73.9887276472533;1155;Tuesday;The Smith;American Restaurant;Food;9.0;Clouds;689
245;19234;40.7418615140909 -73.9894336295337;855;Wednesday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Clouds;689
245;19234;40.7311558720685 -73.9887276472533;1155;Wednesday;The Smith;American Restaurant;Food;9.0;Clear;689
245;19234;40.7316979983635 -73.9892269374164;15;Thursday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clear;689
245;19234;40.7622448671116 -73.9792871763928;150;Thursday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
245;19234;40.7636249932740 -73.9975762367249;1245;Friday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clouds;689
245;19234;40.7500672607123 -74.0027015418639;1350;Friday;Marquee;Nightclub;Nightlife Spot;8.2;Clouds;689
245;19234;40.6450893559763 -73.7845230102539;690;Saturday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clouds;689
245;19234;40.7316979983635 -73.9892269374164;15;Sunday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clouds;689
245;19234;40.7622448671116 -73.9792871763928;570;Sunday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
246;19235;40.7622448671116 -73.9792871763928;150;Monday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
246;19235;40.7311558720685 -73.9887276472533;1155;Monday;The Smith;American Restaurant;Food;9.0;Clear;689
246;19235;40.7622448671116 -73.9792871763928;150;Tuesday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
246;19235;40.7311558720685 -73.9887276472533;1155;Tuesday;The Smith;American Restaurant;Food;9.0;Clear;689
246;19235;40.7316979983635 -73.9892269374164;15;Thursday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clear;689
246;19235;40.7622448671116 -73.9792871763928;150;Thursday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
246;19235;40.7622448671116 -73.9792871763928;570;Thursday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
246;19235;40.7636249932740 -73.9975762367249;1245;Thursday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clear;689
246;19235;40.7500672607123 -74.0027015418639;1350;Thursday;Marquee;Nightclub;Nightlife Spot;8.2;Clear;689
246;19235;40.7316979983635 -73.9892269374164;15;Friday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clear;689
246;19235;40.7622448671116 -73.9792871763928;150;Friday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
246;19235;40.7418615140909 -73.9894336295337;855;Friday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Rain;689
246;19235;40.7311558720685 -73.9887276472533;1155;Friday;The Smith;American Restaurant;Food;9.0;Rain;689
246;19235;40.7636249932740 -73.9975762367249;1245;Friday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Rain;689
246;19235;40.7500672607123 -74.0027015418639;1350;Friday;Marquee;Nightclub;Nightlife Spot;8.2;Clouds;689
246;19235;40.7316979983635 -73.9892269374164;15;Saturday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clouds;689
246;19235;40.7622448671116 -73.9792871763928;150;Saturday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Rain;689
246;19235;40.7374341503581 -73.9912814740710;1170;Saturday;Lillie's Union Square;Pub;Nightlife Spot;8.5;Clouds;689
246;19235;40.7622448671116 -73.9792871763928;150;Sunday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
246;19235;40.7622448671116 -73.9792871763928;570;Sunday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
246;19235;40.6450893559763 -73.7845230102539;690;Sunday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Rain;689
246;19235;40.7308585034414 -73.9907075833651;870;Sunday;Ippudo;Ramen Restaurant;Food;9.4;Clouds;689
246;19235;40.7374341503581 -73.9912814740710;1170;Sunday;Lillie's Union Square;Pub;Nightlife Spot;8.5;Clouds;689
246;19235;40.7636249932740 -73.9975762367249;1245;Sunday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clouds;689
247;19236;40.7622448671116 -73.9792871763928;150;Monday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
247;19236;40.7311558720685 -73.9887276472533;1155;Monday;The Smith;American Restaurant;Food;9.0;Clouds;689
247;19236;40.7622448671116 -73.9792871763928;150;Tuesday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
247;19236;40.7622448671116 -73.9792871763928;570;Tuesday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
247;19236;40.7311558720685 -73.9887276472533;1155;Wednesday;The Smith;American Restaurant;Food;9.0;Clear;689
247;19236;40.7316979983635 -73.9892269374164;15;Thursday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clear;689
247;19236;40.7622448671116 -73.9792871763928;150;Thursday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
247;19236;40.6450893559763 -73.7845230102539;690;Thursday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clear;689
247;19236;40.7418615140909 -73.9894336295337;855;Thursday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Clear;689
247;19236;40.7622448671116 -73.9792871763928;570;Friday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
247;19236;40.7636249932740 -73.9975762367249;1245;Friday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clear;689
247;19236;40.7500672607123 -74.0027015418639;1350;Friday;Marquee;Nightclub;Nightlife Spot;8.2;Clear;689
247;19236;40.7316979983635 -73.9892269374164;15;Saturday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clear;689
247;19236;40.7622448671116 -73.9792871763928;150;Saturday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
247;19236;40.7622448671116 -73.9792871763928;570;Saturday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clear;689
247;19236;40.7308585034414 -73.9907075833651;870;Saturday;Ippudo;Ramen Restaurant;Food;9.4;Clear;689
247;19236;40.7374341503581 -73.9912814740710;1170;Saturday;Lillie's Union Square;Pub;Nightlife Spot;8.5;Clear;689
247;19236;40.7622448671116 -73.9792871763928;570;Sunday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Rain;689
247;19236;40.7308585034414 -73.9907075833651;870;Sunday;Ippudo;Ramen Restaurant;Food;9.4;Rain;689
247;19236;40.7374341503581 -73.9912814740710;1170;Sunday;Lillie's Union Square;Pub;Nightlife Spot;8.5;Rain;689
247;19236;40.7636249932740 -73.9975762367249;1245;Sunday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clouds;689
247;19236;40.7500672607123 -74.0027015418639;1350;Sunday;Marquee;Nightclub;Nightlife Spot;8.2;Clouds;689
248;19237;40.7622448671116 -73.9792871763928;150;Monday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Rain;689
248;19237;40.7622448671116 -73.9792871763928;570;Tuesday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
248;19237;40.7418615140909 -73.9894336295337;855;Tuesday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Clouds;689
248;19237;40.7311558720685 -73.9887276472533;1155;Tuesday;The Smith;American Restaurant;Food;9.0;Clouds;689
248;19237;40.7622448671116 -73.9792871763928;570;Wednesday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
248;19237;40.6450893559763 -73.7845230102539;690;Wednesday;John F. Kennedy International Airport (JFK) (John F. Kennedy International Airport);Airport;Travel & Transport;7.0;Clouds;689
248;19237;40.7418615140909 -73.9894336295337;855;Wednesday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Clear;689
248;19237;40.7311558720685 -73.9887276472533;1155;Wednesday;The Smith;American Restaurant;Food;9.0;Clear;689
248;19237;40.7311558720685 -73.9887276472533;1155;Thursday;The Smith;American Restaurant;Food;9.0;Clouds;689
248;19237;40.7418615140909 -73.9894336295337;855;Friday;Eataly NYC;Gourmet Shop;Shop & Service;9.5;Clouds;689
248;19237;40.7311558720685 -73.9887276472533;1155;Friday;The Smith;American Restaurant;Food;9.0;Clouds;689
248;19237;40.7636249932740 -73.9975762367249;1245;Friday;Pacha NYC;Nightclub;Nightlife Spot;-1.0;Clouds;689
248;19237;40.7316979983635 -73.9892269374164;15;Saturday;Webster Hall;Music Venue;Arts & Entertainment;-1.0;Clouds;689
248;19237;40.7622448671116 -73.9792871763928;570;Saturday;New York Hilton Midtown;Hotel;Travel & Transport;7.6;Clouds;689
248;19237;40.7308585034414 -73.9907075833651;870;Saturday;Ippudo;Ramen Restaurant;Food;9.4;Clouds;689
